,AUFNR_Order,KTEXT_OrderDescr,ILART_MaintenanceActivityTypeID,GSTRP_BasicStartDateID,GLTRP_BasicFinishDateID,ActualCost,FLOC_STRNO_FunctionalLocation,FLOC_PLTXT_FunctionalLocationDescr,FLOC_EARTX_TechnicalObjectTypeDescr,FLOC_STORT_LocationDescr
16247,58280141,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001051,528.75KM D3 TURNOUT GLADSTONE,Manual Turnout,Gladstone
16248,58280403,GA MONI 2000112364,C50,20240504,20240504,0.0,,,,
16249,58280081,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO000523,144.401KM 4 TURNOUT COPPABELLA,Manual Turnout,Coppabella
16250,58280027,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001192,0.433KM 3 TURNOUT BAJOOL,Manual Turnout,Bajool
16251,57084373,Hail Creek Spur C19,C19,20240504,20240504,0.0,GA-07ML,BIDGERLEY JCT - HAIL CREEK,Loading Facility,
16252,58280077,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO000312,65.4KM 2 TURNOUT SARAJI,Manual Turnout,Saraji
16253,58280167,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO000187,130.65KM 1 TURNOUT HAVILAH,Manual Turnout,Havilah
16254,58280017,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO000583,15.5KM 1 TURNOUT KABRA,Manual Turnout,Gracemere
16255,58280029,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001212,141.457KM 2 TURNOUT DINGO-UMOLO,Manual Turnout,Dingo
16256,58280019,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001189,2.049KM 5 TURNOUT BAJOOL,Manual Turnout,Bajool
16257,58280093,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001025,17.993KM 21 TURNOUT MORANBAH,Manual Turnout,Moranbah
16258,57085271,JIL 71A No.5 Rd Rplc Bolts 20.896KM,C10,20240504,20240504,0.0,TO000538,20.896KM 71A TURNOUT JILALAN,Electrical Turnout,Jilalan
16259,57088427,Coppabella Up - 46AB - C23,C23,20240504,20240505,0.0,TO000275,147.624KM 46A/B TURNOUT COPPABELLA,Electrical Turnout,Coppabella
16260,57085269,JIL 71A No.5 Rd Prof Switches 20.896KM,C10,20240504,20240504,0.0,TO000538,20.896KM 71A TURNOUT JILALAN,Electrical Turnout,Jilalan
16261,58280075,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO000311,65.154KM 1 TURNOUT SARAJI,Manual Turnout,Saraji
16262,57084371,Hail Creek Balloon C19,C19,20240504,20240504,0.0,GA-07ML,BIDGERLEY JCT - HAIL CREEK,Loading Facility,
16263,58280031,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001213,66.022KM 2 TURNOUT GREGORY,Manual Turnout,Gregory
16264,57084374,Hail Creek Spur C19,C19,20240504,20240504,0.0,GA-07ML,BIDGERLEY JCT - HAIL CREEK,Loading Facility,
16265,58280039,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001203,8.981KM 2 TURNOUT YARWUN,Manual Turnout,Yarwun
16266,58280095,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001200,144.43KM 5 TURNOUT COPPABELLA,Manual Turnout,Coppabella
16267,58280153,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001098,528.385KM DS19 TURNOUT GLADSTONE,Manual Turnout,Gladstone
16268,58280145,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001085,528.91KM A5 TURNOUT GLADSTONE,Manual Turnout,Gladstone
16269,58280091,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001024,18.02KM 20 TURNOUT MORANBAH,Manual Turnout,Moranbah
16270,58280143,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001081,529.066KM A1 TURNOUT GLADSTONE,Manual Turnout,Gladstone
16271,58280071,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO000263,60.435KM 2 TURNOUT MT MCLAREN,Manual Turnout,Mount McLaren
16272,58280035,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO000882,7.5KM 3 TURNOUT MT MILLER,Manual Turnout,Fishermans Landing
16273,58280025,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO000917,565.427KM 1 TURNOUT MT LARCOM,Manual Turnout,Mount Larcom
16274,58280157,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001100,527.94KM DS3 TURNOUT GLADSTONE,Manual Turnout,Gladstone
16275,58280139,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001050,528.7KM D2 TURNOUT GLADSTONE,Manual Turnout,Gladstone
16276,58280083,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001012,143.975KM 1 TURNOUT COPPABELLA,Manual Turnout,Coppabella
16277,58280089,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001017,89.35KM 2 TURNOUT DYSART,Manual Turnout,Dysart
16278,58280021,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO000747,9.624KM 2 TURNOUT GRACEMERE-KABRA,Manual Turnout,Gracemere
16279,58280085,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001013,144.109KM 2 TURNOUT COPPABELLA,Manual Turnout,Coppabella
16280,58280033,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO000878,0.145KM 1 TURNOUT MT MILLER,Manual Turnout,Mount Miller
16281,58280023,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO000751,104.071KM 3 TURNOUT DUARINGA,Manual Turnout,Duaringa
16282,58280079,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO000389,144.485KM 7 TURNOUT COPPABELLA,Manual Turnout,Coppabella
16283,57084375,Hail Creek Spur C19,C19,20240504,20240504,0.0,GA-07ML,BIDGERLEY JCT - HAIL CREEK,Loading Facility,
16284,58280087,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO001014,144.443KM 6 TURNOUT COPPABELLA,Manual Turnout,Coppabella
16285,58280135,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO000931,3.404KM 11 TURNOUT BARNEY POINT,Manual Turnout,Barney Point
16286,58280133,Manual Points Turnout - B Svc,C50,20240504,20240504,0.0,TO000929,3.3KM 8 TURNOUT BARNEY POINT,Manual Turnout,Barney Point
16287,58284420,RD PTRL - JIL B - DALY BAY - YUKAN - 7D,C50,20240505,20240507,0.0,,,,
16288,58269907,Flashing Lights - A Svc,T40,20240505,20240511,0.0,LX005953-01,Witney St LX A Lights,Level Crossing,Parana
16289,58273373,FOT INSP GA1 - GOONYELLA - 4M,C50,20240505,20240505,0.0,GA-01BA,ARRIVAL RD HAY PT BLOOP 2,Unloading Facility,Hay Point
16290,58285241,Jilalan A - Lub. Service Pack - GA-02ML,C52,20240505,20240510,0.0,,,,
16291,58285247,Jilalan A - Lub. Service - GA-01ML,C52,20240505,20240510,0.0,,,,
16292,58277225,PLAN PATROL 1CM - BYELLEE NTH CON  - 1M,C50,20240505,20240505,0.0,MA-03FK,BYELLEE NTH ANGLE,Fork,
16293,58253552,Cable Routes Uground - A Svc,T58,20240505,20240505,0.0,ST005660-01,EFD-CER U/G Cable Route,Cable Routes,Earlsfield
16294,58269906,Flashing Lights - A Svc,T40,20240505,20240511,0.0,LX000708-02,Callemondah Access Rd LX A Lights,Level Crossing,Callemondah
16295,58285244,Jilalan B - Lub. Service Pack - GA-03BA,C52,20240505,20240510,0.0,GA-03BA,ARRIVAL RD DAL BAY BLOOP 3,Unloading Facility,Dalrymple
16296,58269908,Flashing Lights - A Svc,T40,20240505,20240511,0.0,LX000786-01,Auckland St LX A Lights,Level Crossing,Gladstone
16297,58253557,Singlemode O/Fibre - A Svc,T58,20240505,20240505,0.0,ST003780-11,MAM-SER O/Fibre Cable,Cables,Moura Mine
16298,58285243,Jilalan B - Lub. Service Pack - GA-02ML,C52,20240505,20240510,0.0,,,,
16299,58269925,Points Coal Dust Blowout Service,C50,20240505,20240511,0.0,BW-53CR,CLINTON BALLOON,Corridor Objects,
16300,58269911,Flashing Lights - A Svc,T40,20240505,20240511,0.0,LX000963-01,Mercury St LX A Lights,Level Crossing,Parana
16301,58269910,Flashing Lights - A Svc,T40,20240505,20240511,0.0,LX000927-01,Narrows Rd LX A Lights,Level Crossing,Mount Larcom
16302,58285246,Jilalan B - Lub. Service - GA-05BA,C52,20240505,20240510,0.0,GA-05BA,ARRIVAL RD DAL BAY BLOOP 2,Unloading Facility,Dalrymple
16303,58253553,Cable Routes Uground - A Svc,T58,20240505,20240505,0.0,ST003350-06,BLE-SER U/G Cable Route,Cable Routes,Belldeen
16304,58269909,Flashing Lights - A Svc,T40,20240505,20240511,0.0,LX000787-01,Scenery St LX A Lights,Level Crossing,Gladstone
16305,58281271,GA MONI 2000045135,C50,20240505,20240505,0.0,TO000991,20.762KM 69A TURNOUT JILALAN,Electrical Turnout,Jilalan
16306,58269905,Flashing Lights - A Svc,T40,20240505,20240511,0.0,LX000788-01,Blain Drive LX A Lights,Level Crossing,Callemondah
16307,58273374,FOT INSP GA -HAY PT ARRIVAL RD - 4M,C50,20240505,20240505,0.0,GA-01BA,ARRIVAL RD HAY PT BLOOP 2,Unloading Facility,Hay Point
16308,58245834,Railweight 8200 Pit Weigher Instr Svc B,T46,20240505,20240505,0.0,ST004930-01,North Goonyella Weighbridge,Electronic Weighbrid,North Goonyella
16309,58253554,Cable Routes Uground - A Svc,T58,20240505,20240505,36.0,ST003790-03,MAM-CHF U/G Cable Route,Cable Routes,Moura Mine
16310,58253556,Cable Routes Uground - A Svc,T58,20240505,20240505,0.0,ST009980-35,BBA-TLO to BBA-JNCT U/G Cable Route,Cable Routes,Baralaba
16311,58253555,Cable Routes Uground - A Svc,T58,20240505,20240505,0.0,ST003780-07,MAM-SER U/G Cable Route,Cable Routes,Moura Mine
16312,58285245,Jilalan B - Lub. Service Pack - GA-01ML,C52,20240505,20240510,0.0,,,,
16313,58269912,Flashing Lights - A Svc,T40,20240505,20240511,0.0,LX000785-01,QAL Access Rd LX A Lights,Level Crossing,South Gladstone
16314,58277223,PLAN PATROL 1LM - LALEHAM LINE  - 1M,C50,20240505,20240505,0.0,BW-13ML,LALEHAM BRANCH,Main Line,
16315,57088126,HAY Dep RD2 Cut & Poison Veg 1.860-1.920,C44,20240505,20240505,0.0,GA-26CR,HAY POINT BALLOON (DEP RDS),Corridor Objects,Hay Point
16316,58285242,Jilalan B - Lub. Service Pack - GA-01BA,C52,20240505,20240510,0.0,GA-01BA,ARRIVAL RD HAY PT BLOOP 2,Unloading Facility,Hay Point
16317,58277224,PLAN PATROL 1EE - EAST END  - 1M,C50,20240505,20240505,0.0,BW-15ML,EAST END BRANCH,Loading Facility,East End
16318,58270750,M23A MK2 Points (Facing) - B Svc,T40,20240506,20240512,0.0,TO000613-01,DA11A Pts,Electric Points,Duaringa
16319,57089610,Curragh Balloon - C19,C19,20240506,20240506,0.0,BW-12ML,SAGITTARIUS-CURRAGH MINE,Loading Facility,
16320,58269833,D84M Points (Facing) - B Svc,T40,20240506,20240512,0.0,TO000842-02,AR8D Pts,Electric Points,Archer
16321,58273548,Flashing Lights - D Svc,T40,20240506,20240512,0.0,LX000903-01,Casuarina Rd LX A Lights,Level Crossing,Midgee
16322,58284421,RD PTRL CE - CV RDG JCT- CV RDG BL - MON,C50,20240506,20240507,0.0,GA-24ML,CAVAL RIDGE JCT-CAVAL RIDGE,Loading Facility,
16323,58269830,D84M Points (Facing) - B Svc,T40,20240506,20240512,0.0,TO000874-01,AR8A Pts,Electric Points,Archer
16324,58269898,Flashing Lights - A Svc,T40,20240506,20240511,0.0,LX000758-01,Gentle Annie Rd LX A Lights,Level Crossing,Epala
16325,58262810,NEC iPasolink VR4 DMR - A Svc,C50,20240506,20240506,0.0,ST005045-06,ODN-MWR-NIV4-01,DMR,Olive Downs
16326,58269619,Kingfisher Series 2 RTU - A Svc,T32,20240506,20240506,0.0,ST005860-21,MKY-MWR-KRTU-01,Geotechnical Systems,Mackay
16327,58284401,RD RPL NC-09ML - Burngrove Nogoa - MON,C50,20240506,20240507,0.0,NC-09ML,NCL BURNGROVE - NOGOA,Main Line,
16328,58271052,D84M Points (SNX) - B Svc,T40,20240506,20240512,0.0,TO000577-01,DA7C Pts (SNX),Electric Points,Duaringa
16329,58269896,Flashing Lights - A Svc,T40,20240506,20240511,0.0,LX001776-01,Magazine Rd LX A Lights,Level Crossing,Bajool
16330,58269890,Flashing Lights - A Svc,T40,20240506,20240511,0.0,LX000730-01,Ballard St LX A Lights,Level Crossing,Comet
16331,58284127,Gladstone Lub. Service Pack - BW-02ML,C52,20240506,20240506,0.0,,,,
16332,58284132,Blackwater Lub. Service Pack - BW-20ML,C52,20240506,20240506,0.0,BW-20ML,FISHERMAN'S LANDING SPUR,Loading Facility,
16333,57089499,JIL BYP 9AB Weld&Profile Grind Squats,C10,20240506,20240507,0.0,TO000348,19.932KM 9A/B TURNOUT JILALAN,Electrical Turnout,Jilalan
16334,58269617,Kingfisher LP-1 RTU - A Svc,T32,20240506,20240506,0.0,ST005910-18,TSM-MWR-KLPRTU-01 (Addr 11),Geotechnical Systems,Three Sisters
16335,58283736,RD PTRL GRC B - Rocklands - Aldoga - 7D,C50,20240506,20240507,0.0,,,,
16336,58269832,D84M Points (SNX) - B Svc,T40,20240506,20240512,0.0,TO000842-01,AR8C Pts (SNX),Electric Points,Archer
16337,58284128,Blackwater Lub. Service - BW-14YR,C52,20240506,20240506,0.0,BW-14YR,PHOUSE APPROACH 221-276Pts,Yard Track,
16338,57089443,WR DN 10AB spot tamp vee 25.134km,C10,20240506,20240506,1402.39,TO000673,25.134KM 10A/B TURNOUT WARREN,Electrical Turnout,Warren
16339,58284131,Blackwater Lub. Service - BW-15ML,C52,20240506,20240506,0.0,BW-15ML,EAST END BRANCH,Loading Facility,East End
16340,58284130,Blackwater Lub. Service - BW-21YR,C52,20240506,20240506,0.0,BW-21YR,CLINTON SPUR2 UP,Yard Track,
16341,58284408,RD PTRL - Powerhouse Loop PW1 - 7D,C50,20240506,20240507,0.0,BW-19YR,POWERHOUSE 1 280 Pts - CH307,Yard Track,
16342,58271051,D84M Points (SNX) - B Svc,T40,20240506,20240512,0.0,TO000725-02,DA7B Pts (SNX),Electric Points,Duaringa
16343,58262806,TETRA DAMM Equipment - B Svc,C50,20240506,20240506,0.0,ST005045-07,ODN-MWR-DMBC-01,TCR,Olive Downs
16344,58274341,TETRA DAMM Equipment - A Svc,C50,20240506,20240506,0.0,ST005045-07,ODN-MWR-DMBC-01,TCR,Olive Downs
16345,58262811,NEC iPasolink VR4 DMR - A Svc,C50,20240506,20240506,0.0,ST005975-06,ODJ-SER-NIV4-01,DMR,Olive Downs
16346,58270747,Cooper HV4 EH Points (SNX) - B Svc,T40,20240506,20240512,0.0,TO000722-02,DA11C Pts (SNX),Hydraulic Points,Duaringa
16347,58284409,RD PTRL - WICET SPUR - 7D,C50,20240506,20240507,0.0,BW-16ML,WICET SPUR,Main Line,
16348,58284404,RD PTRL - East End - 7D,C50,20240506,20240507,0.0,BW-15ML,EAST END BRANCH,Loading Facility,East End
16349,58275572,MERIDIAN CANAMP RM6 2D W/INST - A Svc,T46,20240506,20240506,0.0,ST007420-08,Sonoma Weighbridge,Electronic Weighbrid,Sonoma
16350,58251714,MERIDIAN CANAMP RM6 2D W/INST - B Svc,T46,20240506,20240506,0.0,ST007420-08,Sonoma Weighbridge,Electronic Weighbrid,Sonoma
16351,58284428,RD PTRL - Parana Angle - 7D,C50,20240506,20240507,0.0,MA-01FK,PARANA FORK,Fork,
16352,58272786,UTC System - A Svc,T54,20240506,20240506,0.0,ST008650-36,MKY-UTC UTC/DTC System,UTC Telemetry,Mackay
16353,58269903,Flashing Lights - A Svc,T40,20240506,20240511,0.0,LX000988-03,Roope Rd LX A Lights,Level Crossing,Rocklands
16354,58273549,Flashing Lights - D Svc,T40,20240506,20240512,0.0,LX000988-03,Roope Rd LX A Lights,Level Crossing,Rocklands
16355,58272642,Cooper HV4 EH Points (Facing) - B Svc,T40,20240506,20240512,0.0,TO000660-02,SS12D Pts,Hydraulic Points,Sagittarius
16356,58284402,RD PTRL -EastEndJct-Callemondah DN - 7D,C50,20240506,20240507,0.0,,,,
16357,58270746,Cooper HV4 EH Points (Facing) - B Svc,T40,20240506,20240512,0.0,TO000722-01,DA11D Pts,Hydraulic Points,Duaringa
16358,58272640,Cooper HV4 EH Points (SNX) - B Svc,T40,20240506,20240512,0.0,TO000733-02,SS12B Pts (SNX),Hydraulic Points,Sagittarius
16359,58272787,UTC System (DR) - A Svc,T54,20240506,20240506,0.0,ST008650-37,MKY-UTC UTC/DTC System (DR),UTC Telemetry,Mackay
16360,57089442,WR DN 102A spot tamp catch pts 23.503km,C10,20240506,20240506,1402.39,CP000163,23.503KM CATCHPOINT WR102A WARREN,Catchpoints,Warren
16361,58284125,Gladstone Lub. Service Pack - BW-01BL,C52,20240506,20240506,0.0,BW-01BL,WIGGINS ISLAND BLOOP,Unloading Facility,
16362,58273544,Flashing Lights - D Svc,T40,20240506,20240512,0.0,LX000730-01,Ballard St LX A Lights,Level Crossing,Comet
16363,58269894,Flashing Lights - A Svc,T40,20240506,20240511,0.0,LX000640-01,Darts Creek Rd LX A Lights,Level Crossing,Ambrose
16364,58272641,Cooper HV4 EH Points (SNX) - B Svc,T40,20240506,20240512,0.0,TO000660-01,SS12C Pts (SNX),Hydraulic Points,Sagittarius
16365,58283739,RD RPL 1LM - BW to Taurus JCT - MON,C50,20240506,20240506,0.0,BW-13ML,LALEHAM BRANCH,Main Line,
16366,58269893,Flashing Lights - A Svc,T40,20240506,20240511,0.0,LX000545-04,Edgewood Drive LX A Lights,Level Crossing,Nogoa
16367,58252036,Singlemode O/Fibre - A Svc,T58,20240506,20240506,0.0,ST008610-14,CKL-SER to NWL-SER O/Fibre Cable,Cables,Cockool
16368,58269901,Flashing Lights - A Svc,T40,20240506,20240511,0.0,LX000903-01,Casuarina Rd LX A Lights,Level Crossing,Midgee
16369,57085390,WO DN ER2 Replace pandrol clips 115.185k,C10,20240506,20240506,1935.24,TO000639,115.185KM ER2.2B TURNOUT WALLAROO-TYPHIN,Manual Turnout,Wallaroo
16370,58269831,D84M Points (SNX) - B Svc,T40,20240506,20240512,0.0,TO000874-02,AR8B Pts (SNX),Electric Points,Archer
16371,58284406,RD PTRL - Wiggins Island Balloon LP - 7D,C50,20240506,20240507,0.0,BW-01BL,WIGGINS ISLAND BLOOP,Unloading Facility,
16372,57089703,Curragh Balloon ER1.2B - C23,C23,20240506,20240506,0.0,TO000782,12.758KM ER1.2B TURNOUT CURRAGH,Electrical Turnout,Curragh
16373,58269892,Flashing Lights - A Svc,T40,20240506,20240511,0.0,LX002745-01,Gregory Hwy LX A Lights,Level Crossing,Gindie
16374,57089444,WR BLN ER3B spot tamp catch pts 3.309km,C10,20240506,20240506,0.0,CP000158,3.309KM CATCHPOINT WRER3.2B STANWELL,Catchpoints,Stanwell
16375,58284129,Blackwater Lub. Service - BW-18YR,C52,20240506,20240506,0.0,BW-28YR,POWERHOUSE 2 CH307 - 269 Pts,Yard Track,
16376,58284411,RD PTRL - POWERHOUSE 2 CH307 -269 Pts,C50,20240506,20240507,0.0,BW-28YR,POWERHOUSE 2 CH307 - 269 Pts,Yard Track,
16377,58269899,Flashing Lights - A Svc,T40,20240506,20240511,0.0,LX000890-01,Toonda Rd LX A Lights,Level Crossing,Marmor
16378,58269900,Flashing Lights - A Svc,T40,20240506,20240511,0.0,LX000891-01,Westacott St LX A Lights,Level Crossing,Marmor
16379,58284410,RD PTRL - POWERHOUSE 1 CH307 -262 Pts,C50,20240506,20240507,0.0,BW-29YR,POWERHOUSE 1 CH307 - 262 Pts,Yard Track,
16380,58277355,PLAN PATROL 3CL - CENTRAL LINE  - 1M,C50,20240506,20240506,0.0,,,,
16381,58269902,Flashing Lights - A Svc,T40,20240506,20240511,0.0,LX000984-02,Raglan Station Rd LX A Lights,Level Crossing,Raglan
16382,58283737,RD RPL 1GS - Gordonstone - MON,C50,20240506,20240507,0.0,BW-10ML,YAN YAN- GORDONSTONE MINE,Loading Facility,
16383,58284407,RD RPL 1KF - BW - WESTERN ANGLE - 7D,C50,20240506,20240506,0.0,BW-05FK,BLACKWATER WEST ANGLE,Fork,
16384,58269904,Flashing Lights - A Svc,T40,20240506,20240511,0.0,LX003183-14,Whyte Rd LX A Lights,Level Crossing,Rocklands
16385,58284405,RD PTRL - Powerhouse Balloon PW2 - 7D,C50,20240506,20240507,0.0,BW-18YR,POWERHOUSE 2 208 Pts - CH307,Yard Track,
16386,58284427,RD PTRL - Byellee Flyover - 7D,C50,20240506,20240507,0.0,MA-02FK,BYELLEE FLYOVER,Fork,Byellee
16387,58283738,RD RPL 1KO - BW - KORRILGAH BL - MON,C50,20240506,20240506,0.0,BW-13ML,LALEHAM BRANCH,Main Line,
16388,58269895,Flashing Lights - A Svc,T40,20240506,20240511,0.0,LX003178-02,Comino Rd LX A Lights,Level Crossing,Archer
16389,58269897,Flashing Lights - A Svc,T40,20240506,20240511,0.0,LX001006-01,Sisalana Rd LX A Lights,Level Crossing,Bajool
16390,58269891,Flashing Lights - A Svc,T40,20240506,20240511,0.0,LX001087-01,Bonnie Doon Rd LX A Lights,Level Crossing,Yamala
16391,58284403,RD PTRL - Mt. Miller - Callemdh. UP - 7D,C50,20240506,20240507,0.0,,,,
16392,58273553,Flashing Lights - D Svc,T40,20240506,20240512,0.0,LX003183-14,Whyte Rd LX A Lights,Level Crossing,Rocklands
16393,57088035,DAL repair Rd Xing 4.167 - 4.176km,C57,20240506,20240506,0.0,LX007383,LX7383.4.171KM Maint Access Rd,Maintenance LX,Dalrymple
16394,58283735,RD PTRL GRC B - NC TO CL FORK   - 7D,C50,20240506,20240507,0.0,NC-02FK,ROCKLANDS FORK,Fork,
16395,58284184,N.C. Lub. Service Pack - NC-02ML,C52,20240506,20240506,0.0,NC-02ML,NCL PARANA-CALLEMONDAH,Main Line,Callemondah-Parana
16396,58283030,BW MONI 2000106697,C50,20240506,20240506,0.0,BW-13BL,CLINTON BALLOON3,Unloading Facility,
16397,58284429,RD PTRL - Callemondah - Parana DN - 7D,C50,20240506,20240507,0.0,NC-02ML,NCL PARANA-CALLEMONDAH,Main Line,Callemondah-Parana
16398,58284430,RD PTRL GRC B - NCL ROCKLDS TO NIP07 -7D,C50,20240506,20240507,0.0,NC-05ML,NCL ROCKLANDS,Main Line,Rocklands
16399,58283667,HTD INSP MJ -MOURA MINE BL  - 28D,C50,20240506,20240506,0.0,MA-04ML,MOURA MINE,Loading Facility,
16400,58284126,Gladstone Lub. Service Pack - BW-01ML,C52,20240506,20240506,0.0,,,,
16401,58284426,RD PTRL - Byellee Northern Cnct - 7D,C50,20240506,20240507,0.0,MA-03FK,BYELLEE NTH ANGLE,Fork,
16402,58280445,GA MONI 2000114353,C50,20240506,20240506,0.0,,,,
16403,58273545,Flashing Lights - D Svc,T40,20240506,20240512,0.0,LX001087-01,Bonnie Doon Rd LX A Lights,Level Crossing,Yamala
16404,58284400,RD RPL 1SE - Springsure Line - MON,C50,20240506,20240507,0.0,BW-07ML,SPRINGSURE BRANCH LINE,Main Line,
16405,58272639,Cooper HV4 EH Points (Facing) - B Svc,T40,20240506,20240512,0.0,TO000733-01,SS12A Pts,Hydraulic Points,Sagittarius
16406,57089241,Memooloo 12 Points - C23 (Civil),C23,20240507,20240507,0.0,TO000884,45.948KM 12 TURNOUT MEMOOLOO,Manual Turnout,Memooloo
16407,58276428,65.039KM ER1.2A TURNOUT SARAJI,C26,20240507,20240507,0.0,TO000396,65.039KM ER1.2A TURNOUT SARAJI,Manual Turnout,Saraji
16408,58284435,RD RPL 1BO - Boonal Balloon Loop - 7D,C50,20240507,20240507,0.0,BW-17ML,BOONAL MINE,Loading Facility,
16409,58286481,Blackwater Lub. Service Pack - BW-04ML,C52,20240507,20240507,0.0,,,,
16410,58273485,Civil Points (Detected) - B Svc,T40,20240507,20240519,0.0,TO001154-01,CH Pwr House No2 Rd Fork Sdg Pts,Mechanical Points,Callemondah
16411,58284436,RD RPL 1CU - Curragh Balloon Loop - 7D,C50,20240507,20240507,0.0,BW-12ML,SAGITTARIUS-CURRAGH MINE,Loading Facility,
16412,57089298,MEM-SAE LIFT & PACK 56.650-56.655km,C53,20240507,20240507,0.0,BW-06ML,KINROLA JCT-ROLLESTON,Loading Facility,
16413,58277423,PLAN PATROL 1KA - KINROLA LINE  - 1M,C50,20240507,20240507,0.0,BW-05ML,RANGAL-KINROLA MINE,Loading Facility,
16414,58276425,64.796KM 7A/B TURNOUT SARAJI,C26,20240507,20240507,0.0,TO000397,64.796KM 7A/B TURNOUT SARAJI,Electrical Turnout,Saraji
16415,58276426,65.192KM 9A/B TURNOUT SARAJI,C26,20240507,20240507,0.0,TO000395,65.192KM 9A/B TURNOUT SARAJI,Electrical Turnout,Saraji
16416,58268048,Equipment Room - E Svc,T40,20240507,20240507,0.0,ST002600-04,SS SER,Housing,Sagittarius
16417,57087366,C10 SKEWED SLEEPERS 7A/B MDS,C10,20240507,20240507,0.0,TO001235,95.212KM 7 TURNOUT METEOR DNS-ROLLESTON,Electrical Turnout,Memooloo-Starlee
16418,57089157,DA SIDING Slash & Poison 103.016km,C44,20240507,20240509,0.0,,,,
16419,58284415,Moranbah Lub. Service Pack - GA-03ML,C52,20240507,20240507,0.0,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
16420,58284417,Moranbah Lub. Service - GA-17ML PEAK DNS,C52,20240507,20240507,0.0,GA-17ML,PEAK DNS  BLOOP,Loading Facility,
16421,58277424,PLAN PATROL 1RM - BAUHINIA BRANCH  - 1M,C50,20240507,20240507,0.0,BW-06ML,KINROLA JCT-ROLLESTON,Loading Facility,
16422,58286482,Blackwater Lub. Service - BW-12ML,C52,20240507,20240507,0.0,BW-12ML,SAGITTARIUS-CURRAGH MINE,Loading Facility,
16423,58283473,PLAN PATROL - METEOR DOWNS SOUTH  - 1M,C50,20240507,20240507,0.0,BW-35ML,METEOR DOWNS SOUTH,Loading Facility,
16424,57078582,*C51 Vac Truck 10 Points 1.413km MS,C51,20240507,20240507,0.0,BW-35ML,METEOR DOWNS SOUTH,Loading Facility,
16425,80116685,SE-MS Undercut 62 meters 84.842km,C14,20240507,20240507,0.0,BW-06ML,KINROLA JCT-ROLLESTON,Loading Facility,
16426,58276430,64.936KM 8A TURNOUT SARAJI,C26,20240507,20240507,0.0,TO000479,64.936KM 8A TURNOUT SARAJI,Electrical Turnout,Saraji
16427,58268042,Apparatus Case - D Svc,T58,20240507,20240507,0.0,ST000560-69,EP 14C2/27BBT Loc,Housing,Epala
16428,58285027,RD PTRL  - CAVAL RIDGE CONN TRK - MON,C50,20240507,20240507,0.0,GA-49ML,CAVAL RIDGE CONNECTING TRACK,Connecting Track,
16429,58268051,Cooper HV4 EH Points - E Svc,T40,20240507,20240507,0.0,TO000858-01,MM8C Pts (SNX),Hydraulic Points,Mount Miller
16430,58275404,Meridian CANAMP RM6 Weigh Inst - A Svc,T46,20240507,20240507,0.0,ST008010-07,Moranbah North Weighbridge,Electronic Weighbrid,Moranbah North
16431,58286560,RD RPL 3CL - Burngrove to Dingo - 14D,C50,20240507,20240507,0.0,,,,
16432,58268038,Apparatus Case - D Svc,T58,20240507,20240507,0.0,ST000560-59,EP 16A/18B1T Loc,Housing,Epala
16433,58276423,65.154KM 1 TURNOUT SARAJI,C26,20240507,20240507,0.0,TO000311,65.154KM 1 TURNOUT SARAJI,Manual Turnout,Saraji
